join_id,on_time_payment_ratio,utilization_ratio,total_limit,total_balance,delinq_30,delinq_60,delinq_90,charge_off,collections,avg_monthly_spend,monthly_spend_volatility,active_months,net_cashflow_trend,expense_entropy,merchant_diversity,payment_day_regular_std,cash_intensity,num_revolving_accounts,num_installment_loans,num_mortgages,aaoa_months,inquiries_recent,new_accounts_recent,thin_file_flag,avg_city_pop,join_id_feat,join_id_beh,join_id_beh,avg_monthly_spend_beh,monthly_volatility,avg_tx_count,merchant_diversity_beh,total_fraud,active_months_beh,fraud_ratio,spend_trend
C0112,0.0,5.0,30000.0,322532.66,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0112,36182,36182,161.09,0.0,1.0,1.0,0.0,1,0.0,0.0
C0113,0.0,0.0,0.0,58695.96,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0113,17964,17964,69.88,0.0,1.0,1.0,0.0,1,0.0,0.0
C0114,0.0,0.0,0.0,390566.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0114,30868,30868,2214.72,0.0,1.0,1.0,0.0,1,0.0,0.0
C0115,0.0,5.0,20000.0,449362.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0115,39337,39337,992.62,0.0,1.0,1.0,0.0,1,0.0,0.0
C0116,0.0,0.0,0.0,227350.34,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0116,7947,7947,464.65,0.0,1.0,1.0,0.0,1,0.0,0.0
C0117,0.0,1.13464,15000.0,17019.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0117,22860,22860,746.19,0.0,1.0,1.0,0.0,1,0.0,0.0
C0118,0.0,5.0,1000.0,8622.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0118,9831,9831,97.87,0.0,1.0,1.0,0.0,1,0.0,0.0
C0119,0.0,0.0,0.0,52474.31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0119,27155,27155,892.69,0.0,1.0,1.0,0.0,1,0.0,0.0
C0120,0.0,5.0,6000.0,221220.46,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0120,1998,1998,783.15,0.0,1.0,1.0,0.0,1,0.0,0.0
C0121,0.0,0.0,0.0,351904.52,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0121,33387,33387,437.82,0.0,1.0,1.0,0.0,1,0.0,0.0
C0122,0.0,0.0,0.0,442136.47,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0122,23060,23060,84.99,0.0,1.0,1.0,0.0,1,0.0,0.0
C0123,0.0,0.4070165625,32000.0,13024.53,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0123,42955,42955,240.82,0.0,1.0,1.0,0.0,1,0.0,0.0
C0124,0.0,5.0,1000.0,237087.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0124,29298,29298,75.18,0.0,1.0,1.0,0.0,1,0.0,0.0
C0125,0.0,0.732323125,32000.0,23434.34,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0125,38605,38605,53.17,0.0,1.0,1.0,0.0,1,0.0,0.0
C0126,0.0,1.268142,5000.0,6340.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0126,40059,40059,2047.86,0.0,1.0,1.0,0.0,1,0.0,0.0
C0127,0.0,4.354457999999999,5000.0,21772.29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0127,36705,36705,58.04,0.0,1.0,1.0,0.0,1,0.0,0.0
C0128,0.0,0.584091,30000.0,17522.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0128,10663,10663,127.35,0.0,1.0,1.0,0.0,1,0.0,0.0
C0129,0.0,0.0,0.0,410531.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0129,43282,43282,52.2,0.0,1.0,1.0,0.0,1,0.0,0.0
C0130,0.0,0.0,0.0,282120.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0130,14057,14057,164.36,0.0,1.0,1.0,0.0,1,0.0,0.0
C0131,0.0,3.70869,1000.0,3708.69,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0131,29792,29792,174.24,0.0,1.0,1.0,0.0,1,0.0,0.0
C0132,0.0,5.0,2000.0,91376.34,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0132,40553,40553,119.27,0.0,1.0,1.0,0.0,1,0.0,0.0
C0133,0.0,0.0,0.0,528077.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0133,2746,2746,528.65,0.0,1.0,1.0,0.0,1,0.0,0.0
C0134,0.0,0.0,0.0,601260.95,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0134,43531,43531,86.43,0.0,1.0,1.0,0.0,1,0.0,0.0
C0135,0.0,5.0,20000.0,104012.26,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0135,7382,7382,106.36,0.0,1.0,1.0,0.0,1,0.0,0.0
C0136,0.0,0.0,0.0,247366.95,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0136,28111,28111,10.3,0.0,1.0,1.0,0.0,1,0.0,0.0
C0137,0.0,0.8250766666666667,12000.0,9900.92,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0137,3868,3868,1280.53,0.0,1.0,1.0,0.0,1,0.0,0.0
C0138,0.0,5.0,1000.0,259753.61,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0138,42907,42907,29.01,0.0,1.0,1.0,0.0,1,0.0,0.0
C0139,0.0,5.0,20000.0,159348.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0139,13744,13744,153.33,0.0,1.0,1.0,0.0,1,0.0,0.0
C0140,0.0,0.0,0.0,8490.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0140,47055,47055,2122.87,0.0,1.0,1.0,0.0,1,0.0,0.0
C0141,0.0,5.0,30000.0,297278.27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0141,44650,44650,485.18,0.0,1.0,1.0,0.0,1,0.0,0.0
C0142,0.0,5.0,5000.0,370018.77,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0142,46921,46921,194.93,0.0,1.0,1.0,0.0,1,0.0,0.0
C0143,0.0,5.0,10000.0,135923.94,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0143,20211,20211,145.83,0.0,1.0,1.0,0.0,1,0.0,0.0
C0144,0.0,1.495468,10000.0,14954.68,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0144,35544,35544,1157.64,0.0,1.0,1.0,0.0,1,0.0,0.0
C0145,0.0,4.456022,30000.0,133680.66,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0145,12760,12760,1940.29,0.0,1.0,1.0,0.0,1,0.0,0.0
C0146,0.0,0.0,0.0,7572.59,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0146,32929,32929,250.4,0.0,1.0,1.0,0.0,1,0.0,0.0
C0147,0.0,2.6819550000000003,2000.0,5363.910000000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0147,29223,29223,12.39,0.0,1.0,1.0,0.0,1,0.0,0.0
C0148,0.0,0.0,0.0,24207.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0148,45544,45544,285.48,0.0,1.0,1.0,0.0,1,0.0,0.0
C0149,0.0,0.0,0.0,11652.52,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0149,33869,33869,2783.67,0.0,1.0,1.0,0.0,1,0.0,0.0
C0150,0.0,5.0,2000.0,45519.77,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0150,35793,35793,465.67,0.0,1.0,1.0,0.0,1,0.0,0.0
C0151,0.0,0.7972503333333334,30000.0,23917.51,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0151,21894,21894,133.13,0.0,1.0,1.0,0.0,1,0.0,0.0
C0152,0.0,0.0,0.0,397787.15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0152,3105,3105,449.17,0.0,1.0,1.0,0.0,1,0.0,0.0
C0153,0.0,0.0,0.0,105363.74,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0153,27867,27867,180.45,0.0,1.0,1.0,0.0,1,0.0,0.0
C0154,0.0,5.0,30000.0,443692.58,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0154,35734,35734,205.75,0.0,1.0,1.0,0.0,1,0.0,0.0
C0155,0.0,4.391672499999999,20000.0,87833.45,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0155,49131,49131,891.27,0.0,1.0,1.0,0.0,1,0.0,0.0
C0156,0.0,5.0,1000.0,16227.91,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0156,6329,6329,365.13,0.0,1.0,1.0,0.0,1,0.0,0.0
C0157,0.0,0.8888709375,32000.0,28443.87,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0157,47098,47098,53.94,0.0,1.0,1.0,0.0,1,0.0,0.0
C0158,0.0,0.0,0.0,125337.96,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0158,47441,47441,151.07,0.0,1.0,1.0,0.0,1,0.0,0.0
C0159,0.0,0.5597481818181818,22000.0,12314.46,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0159,22349,22349,293.08,0.0,1.0,1.0,0.0,1,0.0,0.0
C0160,0.0,0.0,0.0,65119.630000000005,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0160,8635,8635,174.67,0.0,1.0,1.0,0.0,1,0.0,0.0
C0161,0.0,0.9091627272727274,11000.0,10000.79,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0161,14900,14900,1550.65,0.0,1.0,1.0,0.0,1,0.0,0.0
C0162,0.0,5.0,10000.0,364104.91,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0162,33407,33407,189.92,0.0,1.0,1.0,0.0,1,0.0,0.0
C0163,0.0,5.0,5000.0,142873.52,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0163,39147,39147,409.92,0.0,1.0,1.0,0.0,1,0.0,0.0
C0164,0.0,0.0,0.0,217601.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0164,42741,42741,105.85,0.0,1.0,1.0,0.0,1,0.0,0.0
C0165,0.0,5.0,2000.0,430979.72,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0165,22994,22994,204.89,0.0,1.0,1.0,0.0,1,0.0,0.0
C0166,0.0,5.0,20000.0,117391.64,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0166,37332,37332,975.71,0.0,1.0,1.0,0.0,1,0.0,0.0
C0167,0.0,5.0,20000.0,124970.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0167,22807,22807,397.13,0.0,1.0,1.0,0.0,1,0.0,0.0
C0168,0.0,0.0,0.0,29637.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0168,28182,28182,15.57,0.0,1.0,1.0,0.0,1,0.0,0.0
C0169,0.0,0.190685,2000.0,381.37,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0169,4954,4954,79.68,0.0,1.0,1.0,0.0,1,0.0,0.0
C0170,0.0,0.937863,10000.0,9378.63,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0170,21425,21425,1583.19,0.0,1.0,1.0,0.0,1,0.0,0.0
C0171,0.0,5.0,5000.0,373874.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0171,792,792,3692.995333333333,2076.3501937701944,49.93333333333333,12.333333333333334,0.0,15,0.0,-126.04142857142855
C0172,0.0,0.0,0.0,433579.99,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0172,18717,18717,76.14,0.0,1.0,1.0,0.0,1,0.0,0.0
C0173,0.0,5.0,1000.0,337745.46,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0173,8147,8147,762.78,0.0,1.0,1.0,0.0,1,0.0,0.0
C0174,0.0,5.0,10000.0,126978.54,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0174,45580,45580,392.07,0.0,1.0,1.0,0.0,1,0.0,0.0
C0175,0.0,0.0,0.0,41490.69,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0175,23571,23571,19.91,0.0,1.0,1.0,0.0,1,0.0,0.0
C0176,0.0,3.4759884999999997,40000.0,139039.53999999998,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0176,46131,46131,100.21,0.0,1.0,1.0,0.0,1,0.0,0.0
C0177,0.0,0.0,0.0,28609.32,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0177,10681,10681,1432.78,0.0,1.0,1.0,0.0,1,0.0,0.0
C0178,0.0,5.0,2000.0,11474.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0178,11904,11904,172.69,0.0,1.0,1.0,0.0,1,0.0,0.0
C0179,0.0,5.0,20000.0,385542.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0179,30774,30774,1564.38,0.0,1.0,1.0,0.0,1,0.0,0.0
C0180,0.0,0.0,0.0,390827.89,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0180,43317,43317,125.58,0.0,1.0,1.0,0.0,1,0.0,0.0
C0181,0.0,3.2415994594594597,37000.0,119939.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0181,18687,18687,112.41,0.0,1.0,1.0,0.0,1,0.0,0.0
C0182,0.0,5.0,1000.0,292311.65,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0182,48869,48869,82.82,0.0,1.0,1.0,0.0,1,0.0,0.0
C0183,0.0,5.0,2000.0,209146.13,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0183,45844,45844,76.95,0.0,1.0,1.0,0.0,1,0.0,0.0
C0184,0.0,0.0,0.0,117843.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0184,7728,7728,856.24,0.0,1.0,1.0,0.0,1,0.0,0.0
C0185,0.0,5.0,10000.0,122808.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0185,12123,12123,142.46,0.0,1.0,1.0,0.0,1,0.0,0.0
C0186,0.0,0.9405355,20000.0,18810.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0186,47931,47931,321.85,0.0,1.0,1.0,0.0,1,0.0,0.0
C0187,0.0,0.4655,12000.0,5586.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0187,17436,17436,267.3,0.0,1.0,1.0,0.0,1,0.0,0.0
C0188,0.0,0.0,0.0,80071.23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0188,31822,31822,21.71,0.0,1.0,1.0,0.0,1,0.0,0.0
C0189,0.0,1.4467435000000002,20000.0,28934.870000000003,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0189,25757,25757,94.47,0.0,1.0,1.0,0.0,1,0.0,0.0
C0190,0.0,0.0,0.0,135767.76,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0190,32675,32675,99.35,0.0,1.0,1.0,0.0,1,0.0,0.0
C0191,0.0,5.0,1000.0,54825.99,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0191,863,863,3165.7253333333333,1761.6389975728634,53.0,12.0,5.0,15,0.0943396226415094,-126.26785714285714
C0192,0.0,5.0,20000.0,201411.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0192,23699,23699,294.2,0.0,1.0,1.0,0.0,1,0.0,0.0
C0193,0.0,5.0,2000.0,387141.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0193,1102,1102,357.39,0.0,1.0,1.0,0.0,1,0.0,0.0
C0194,0.0,3.37239,7000.0,23606.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0194,29457,29457,371.58,0.0,1.0,1.0,0.0,1,0.0,0.0
C0195,0.0,5.0,20000.0,365184.18,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0195,49123,49123,169.26,0.0,1.0,1.0,0.0,1,0.0,0.0
C0196,0.0,0.4747346666666667,30000.0,14242.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0196,11935,11935,86.54,0.0,1.0,1.0,0.0,1,0.0,0.0
C0197,0.0,5.0,6000.0,298656.73000000004,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0197,43863,43863,99.46,0.0,1.0,1.0,0.0,1,0.0,0.0
C0198,0.0,5.0,1000.0,311186.6699999999,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0198,27934,27934,171.09,0.0,1.0,1.0,0.0,1,0.0,0.0
C0199,0.0,0.0,0.0,222655.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0199,45183,45183,62.35,0.0,1.0,1.0,0.0,1,0.0,0.0
C0200,0.0,5.0,10000.0,260865.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0200,6781,6781,42.23,0.0,1.0,1.0,0.0,1,0.0,0.0
C0201,0.0,2.487160333333333,30000.0,74614.81,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0201,34259,34259,201.94,0.0,1.0,1.0,0.0,1,0.0,0.0
C0202,0.0,5.0,12000.0,195801.69,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0202,45619,45619,45.76,0.0,1.0,1.0,0.0,1,0.0,0.0
C0203,0.0,0.98359,5000.0,4917.95,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0203,23363,23363,136.57,0.0,1.0,1.0,0.0,1,0.0,0.0
C0204,0.0,5.0,5000.0,176268.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0204,113,113,4514.241333333333,2690.5524774500086,80.06666666666666,12.6,12.0,15,0.1498751040799334,-240.45142857142852
C0205,0.0,0.0,0.0,7402.34,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0205,10273,10273,99.27,0.0,1.0,1.0,0.0,1,0.0,0.0
C0206,0.0,0.0,0.0,580170.71,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0206,18326,18326,150.67,0.0,1.0,1.0,0.0,1,0.0,0.0
C0207,0.0,0.0,0.0,277454.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0207,11644,11644,213.55,0.0,1.0,1.0,0.0,1,0.0,0.0
C0208,0.0,5.0,2000.0,13823.57,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0208,17813,17813,57.8,0.0,1.0,1.0,0.0,1,0.0,0.0
C0209,0.0,5.0,2000.0,12369.95,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0209,5049,5049,64.08,0.0,1.0,1.0,0.0,1,0.0,0.0
C0210,0.0,2.498742,10000.0,24987.42,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0210,14822,14822,80.32,0.0,1.0,1.0,0.0,1,0.0,0.0
C0211,0.0,4.064694,5000.0,20323.47,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0211,8314,8314,82.87,0.0,1.0,1.0,0.0,1,0.0,0.0
C0212,0.0,5.0,2000.0,25160.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0212,39544,39544,235.66,0.0,1.0,1.0,0.0,1,0.0,0.0
C0213,0.0,0.0,0.0,372096.41,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0213,12003,12003,176.86,0.0,1.0,1.0,0.0,1,0.0,0.0
C0214,0.0,0.5175609090909091,22000.0,11386.34,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0214,26753,26753,15.68,0.0,1.0,1.0,0.0,1,0.0,0.0
C0215,0.0,5.0,1000.0,158963.12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0215,38681,38681,46.68,0.0,1.0,1.0,0.0,1,0.0,0.0
C0216,0.0,5.0,32000.0,248674.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0216,22314,22314,498.96,0.0,1.0,1.0,0.0,1,0.0,0.0
C0217,0.0,5.0,22000.0,271228.88,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0217,888,888,10120.588,5558.649557309246,104.33333333333331,12.933333333333334,14.0,15,0.134185303514377,-593.785
C0218,0.0,0.0,0.0,262010.74,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0218,8697,8697,175.31,0.0,1.0,1.0,0.0,1,0.0,0.0
C0219,0.0,0.0,0.0,16768.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,C0219,5623,5623,191.11,0.0,1.0,1.0,0.0,1,0.0,0.0
C0220,0.0,0.0,0.0,326042.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0220,29369,29369,339.16,0.0,1.0,1.0,0.0,1,0.0,0.0
C0221,0.0,5.0,21000.0,462403.5200000001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0221,1665,1665,55.17,0.0,1.0,1.0,0.0,1,0.0,0.0
C0222,0.0,5.0,1000.0,153415.93,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0222,2966,2966,198.39,0.0,1.0,1.0,0.0,1,0.0,0.0
C0223,0.0,2.2232760000000003,20000.0,44465.52,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0223,4776,4776,84.48,0.0,1.0,1.0,0.0,1,0.0,0.0
C0224,0.0,1.2829354545454543,22000.0,28224.58,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C0224,47330,47330,101.42,0.0,1.0,1.0,0.0,1,0.0,0.0
