consumer_id,dob,primary_state,fico8,vantage4,score_date,tradelines_total,tradelines_open,revolving_limit_sum,revolving_balance_sum,revolving_utilization,total_balance_sum,delinq_24mo_count,worst_delinq_24mo,inquiries_12mo_hard,inquiries_12mo_soft,has_collection,collection_balance_total,has_bankruptcy,bankruptcy_most_recent,months_since_oldest_account,avg_account_age_months
C0821,1972-01-28,NC,665,668,2025-10-05,2,0,60000,11406.84,0.1901,11406.84,6,3,1,0,0,0,0,,122,62.0
C0822,1971-11-26,WA,490,507,2025-10-05,4,0,35000,21634.7,0.6181,57600.43,9,3,1,1,0,0,0,,131,104.8
C0823,1980-09-06,IN,609,638,2025-10-05,2,0,0,0.0,0.0,8628.21,8,3,1,0,0,0,0,,183,103.0
C0824,1975-06-18,MI,542,706,2025-10-05,2,0,10000,2233.09,0.2233,16403.48,6,2,0,0,0,0,0,,51,50.5
C0825,1994-04-26,PA,484,610,2025-10-05,2,0,0,0.0,0.0,102483.42,3,2,0,0,1,781,0,,164,121.5
C0826,1976-03-21,MI,526,632,2025-10-05,3,1,0,0.0,0.0,310666.49,7,3,1,0,0,0,0,,170,107.3
C0827,1990-01-24,WI,562,642,2025-10-05,4,3,30000,14377.94,0.4793,252346.94,5,3,0,0,0,0,0,,167,109.8
C0828,1977-08-19,MI,497,521,2025-10-05,4,1,15000,899.45,0.06,161432.7,8,3,1,1,0,0,0,,187,140.2
C0829,1989-01-23,AZ,721,650,2025-10-05,4,0,0,0.0,0.0,124883.22,10,3,1,1,0,0,0,,120,49.2
C0830,1978-05-25,TX,531,613,2025-10-05,3,1,0,0.0,0.0,170726.48,9,3,1,0,0,0,0,,96,68.3
C0831,2001-02-26,IN,660,788,2025-10-05,2,0,10000,1785.87,0.1786,5799.0,4,2,0,0,0,0,0,,187,157.5
C0832,1976-06-11,AZ,712,506,2025-10-05,3,1,0,0.0,0.0,263201.77,5,2,1,2,0,0,0,,68,58.0
C0833,1994-02-09,CO,707,481,2025-10-05,2,0,0,0.0,0.0,207406.88,8,3,0,1,0,0,0,,122,80.0
C0834,1998-11-11,WI,582,640,2025-10-05,2,1,5000,788.81,0.1578,171838.95,7,2,1,1,0,0,0,,92,80.0
C0835,1989-10-13,MO,536,607,2025-10-05,3,0,0,0.0,0.0,100298.35,6,3,0,1,0,0,0,,130,89.7
C0836,1972-06-12,MA,784,643,2025-10-05,2,1,50000,21857.03,0.4371,21857.03,7,3,1,1,0,0,0,,102,62.5
C0837,1976-11-23,GA,724,613,2025-10-05,4,0,26000,8525.62,0.3279,15055.97,17,2,2,0,0,0,0,,166,95.0
C0838,2002-02-22,IL,783,624,2025-10-05,3,1,10000,2603.83,0.2604,219593.06,8,2,3,0,0,0,0,,148,100.0
C0839,1985-02-08,GA,523,668,2025-10-05,3,1,30000,23571.08,0.7857,204167.79,7,3,1,0,0,0,0,,124,72.0
C0840,1972-03-12,IL,681,772,2025-10-05,4,0,62000,15191.11,0.245,21257.55,10,3,0,0,1,2356,0,,99,64.2
C0841,1997-07-14,WI,490,765,2025-10-05,4,2,30000,14864.27,0.4955,293658.43,8,3,0,0,0,0,1,2022-11-15,158,58.0
C0842,1973-10-13,MI,525,581,2025-10-05,4,0,1000,930.84,0.9308,129196.29,13,3,1,0,0,0,0,,160,111.0
C0843,1976-08-21,IN,566,685,2025-10-05,4,1,0,0.0,0.0,189296.89,12,3,0,2,0,0,0,,188,94.0
C0844,1976-09-06,CO,787,556,2025-10-05,3,0,1000,787.29,0.7873,19576.03,6,2,2,1,0,0,0,,139,74.7
C0845,1983-03-06,NC,668,770,2025-10-05,2,1,30000,2532.69,0.0844,10620.7,7,3,0,0,0,0,0,,100,80.5
C0846,1993-10-02,VA,487,712,2025-10-05,2,0,40000,21205.55,0.5301,21205.55,2,3,1,0,0,0,0,,158,116.0
C0847,1965-08-05,AZ,540,584,2025-10-05,4,0,5000,2033.48,0.4067,57743.25,16,3,0,1,0,0,0,,143,63.0
C0848,1989-09-17,CO,616,733,2025-10-05,4,1,0,0.0,0.0,409847.8,8,2,1,2,0,0,0,,160,86.8
C0849,1991-11-16,MI,546,585,2025-10-05,4,0,22000,17098.74,0.7772,238285.88,12,3,1,1,0,0,0,,170,116.8
C0850,1993-08-06,TX,624,694,2025-10-05,4,1,20000,8234.34,0.4117,129572.62,10,3,1,2,0,0,0,,108,59.8
C0851,2001-01-26,OH,689,494,2025-10-05,4,1,5000,1406.19,0.2812,25889.16,12,2,1,1,0,0,0,,188,121.0
C0852,1983-01-09,OH,614,796,2025-10-05,4,0,0,0.0,0.0,398215.73,10,2,0,0,0,0,0,,174,109.8
C0853,1999-05-06,MA,607,778,2025-10-05,4,1,60000,32029.93,0.5338,280774.52,12,3,0,0,0,0,1,2024-03-24,117,67.0
C0854,2001-12-25,CO,523,720,2025-10-05,3,0,10000,5089.81,0.509,408857.05,8,3,0,2,0,0,0,,187,87.7
C0855,2000-09-04,MO,645,588,2025-10-05,3,1,7000,5090.98,0.7273,17512.65,6,3,0,2,0,0,0,,162,62.3
C0856,1972-05-25,IN,696,517,2025-10-05,2,0,1000,806.18,0.8062,241749.75,4,1,0,1,0,0,0,,166,108.0
C0857,1988-09-27,NY,765,506,2025-10-05,4,2,20000,4688.12,0.2344,237612.93,13,3,1,0,1,841,0,,180,92.5
C0858,1993-09-07,MI,600,661,2025-10-05,4,0,0,0.0,0.0,733802.42,17,3,1,2,0,0,0,,20,8.5
C0859,1971-12-27,OH,482,738,2025-10-05,2,0,0,0.0,0.0,85646.34,3,2,0,0,0,0,0,,118,85.5
C0860,1984-01-15,NJ,634,669,2025-10-05,2,0,20000,3292.72,0.1646,11308.26,9,3,2,1,0,0,0,,185,142.5
C0861,1987-02-15,FL,766,777,2025-10-05,2,0,2000,78.95,0.0395,7107.9,3,2,2,0,0,0,0,,167,112.0
C0862,1980-04-26,MO,613,737,2025-10-05,4,1,30000,27981.59,0.9327,684738.7,15,3,0,1,0,0,0,,95,79.2
C0863,1987-12-20,MI,653,547,2025-10-05,2,0,0,0.0,0.0,94366.58,9,3,0,0,0,0,0,,139,136.0
C0864,1975-10-05,AZ,642,552,2025-10-05,4,0,30000,11536.36,0.3845,121033.24,15,3,2,0,0,0,0,,175,110.5
C0865,1978-01-19,VA,539,502,2025-10-05,4,0,0,0.0,0.0,123028.27,13,3,0,1,0,0,0,,179,72.5
C0866,1999-05-20,IN,735,664,2025-10-05,3,0,0,0.0,0.0,102081.59,8,2,0,0,0,0,0,,172,139.0
C0867,1975-06-23,GA,624,793,2025-10-05,2,0,20000,8289.03,0.4145,16221.99,6,3,2,0,0,0,0,,97,71.5
C0868,1983-10-09,TN,744,703,2025-10-05,2,0,25000,7583.01,0.3033,7583.01,6,3,0,1,0,0,0,,148,140.0
C0869,1971-03-25,MI,641,557,2025-10-05,2,0,0,0.0,0.0,428917.6,5,2,0,0,0,0,0,,186,95.5
C0870,1968-05-28,IL,507,556,2025-10-05,3,1,10000,1496.96,0.1497,46298.87,11,3,0,0,0,0,0,,133,100.7
C0871,1973-04-05,NC,597,498,2025-10-05,2,0,10000,4710.85,0.4711,13038.48,3,3,0,0,0,0,0,,174,154.5
C0872,1980-11-13,CO,613,719,2025-10-05,4,1,20000,7440.54,0.372,22989.63,11,3,2,1,0,0,1,2019-04-19,162,81.0
C0873,1974-10-21,NJ,539,500,2025-10-05,4,2,35000,19072.08,0.5449,328070.95,13,3,0,0,0,0,0,,168,113.8
C0874,1991-07-15,TX,662,714,2025-10-05,4,0,20000,17280.37,0.864,514410.45,13,3,0,0,0,0,0,,85,39.0
C0875,1970-07-17,NJ,537,543,2025-10-05,4,1,40000,31577.44,0.7894,52897.03,12,3,1,0,0,0,0,,166,90.0
C0876,1988-08-16,NC,527,625,2025-10-05,4,1,30000,8300.48,0.2767,393204.98,11,3,0,1,0,0,1,2022-02-01,136,78.8
C0877,2002-01-28,TX,566,768,2025-10-05,2,0,0,0.0,0.0,26634.15,3,3,2,1,0,0,0,,173,109.0
C0878,1994-11-22,VA,778,749,2025-10-05,2,1,30000,9070.35,0.3023,62387.46,6,3,0,0,0,0,0,,134,126.0
C0879,1969-09-13,AZ,693,606,2025-10-05,3,0,2000,1457.43,0.7287,75687.84,5,2,1,2,0,0,0,,160,107.3
C0880,1992-04-16,NJ,528,493,2025-10-05,2,0,0,0.0,0.0,109470.74,4,3,3,0,0,0,0,,123,75.0
C0881,1985-05-11,IN,542,671,2025-10-05,2,1,20000,1014.83,0.0507,232826.25,8,3,1,2,0,0,0,,184,104.0
C0882,2001-03-19,CO,645,494,2025-10-05,3,0,10000,1258.05,0.1258,311059.23,11,2,0,0,0,0,0,,163,84.7
C0883,1986-11-25,NY,715,712,2025-10-05,2,0,10000,8623.95,0.8624,12720.0,7,2,0,2,0,0,0,,42,26.0
C0884,1967-02-21,MA,784,648,2025-10-05,3,1,0,0.0,0.0,13217.72,8,3,2,1,0,0,0,,139,121.7
C0885,1966-02-28,WA,798,646,2025-10-05,2,0,20000,11940.94,0.597,18929.57,5,2,1,1,0,0,0,,151,85.5
C0886,1993-08-01,MI,588,624,2025-10-05,4,0,22000,4677.5,0.2126,84832.72,6,3,0,1,0,0,0,,184,102.0
C0887,1977-12-05,GA,508,760,2025-10-05,4,1,2000,786.48,0.3932,274934.66,11,3,1,1,0,0,0,,150,91.0
C0888,1975-05-03,VA,527,610,2025-10-05,3,1,0,0.0,0.0,188977.81,8,2,1,2,0,0,0,,137,82.0
C0889,1981-02-12,WA,602,525,2025-10-05,2,0,0,0.0,0.0,271512.44,4,3,1,1,0,0,0,,144,112.5
C0890,1968-07-21,GA,586,678,2025-10-05,2,0,0,0.0,0.0,19270.88,6,3,0,0,0,0,0,,108,61.5
C0891,1979-07-21,TX,625,541,2025-10-05,4,0,0,0.0,0.0,149110.05,13,3,0,0,0,0,0,,188,79.8
C0892,1971-01-07,CO,731,638,2025-10-05,4,1,32000,27678.14,0.8649,80290.28,11,3,0,1,0,0,0,,141,104.2
C0893,1969-03-19,OH,663,668,2025-10-05,4,0,20000,4821.62,0.2411,202474.16,13,3,1,2,0,0,0,,175,113.2
C0894,1998-11-15,CA,730,678,2025-10-05,2,0,22000,8520.39,0.3873,8520.39,8,3,0,0,0,0,0,,164,97.0
C0895,1965-12-11,FL,617,526,2025-10-05,2,0,0,0.0,0.0,325665.36,4,3,0,2,0,0,0,,2,1.0
C0896,1992-12-05,CO,668,702,2025-10-05,2,0,0,0.0,0.0,398734.48,4,3,2,1,0,0,0,,189,96.5
C0897,1969-04-13,TX,527,742,2025-10-05,2,0,0,0.0,0.0,410412.25,3,3,0,0,0,0,0,,189,129.5
C0898,1971-02-11,VA,717,559,2025-10-05,3,0,5000,3502.52,0.7005,253555.85,7,3,1,2,0,0,0,,146,83.0
C0899,1984-03-13,IL,749,628,2025-10-05,2,2,0,0.0,0.0,376032.86,7,3,1,2,0,0,0,,121,80.0
C0900,1974-02-17,MO,703,724,2025-10-05,3,0,0,0.0,0.0,111787.91,8,3,1,0,0,0,0,,151,62.7
C0901,1965-10-21,WA,556,633,2025-10-05,3,1,32000,13288.67,0.4153,28471.18,8,3,2,1,0,0,0,,144,76.3
C0902,1993-06-24,AZ,747,631,2025-10-05,4,2,20000,6484.53,0.3242,431282.75,10,3,2,0,0,0,0,,159,83.0
C0903,1974-07-20,MA,762,503,2025-10-05,4,0,10000,4383.04,0.4383,195597.64,9,3,0,1,0,0,0,,148,99.8
C0904,1978-02-04,IL,741,691,2025-10-05,2,0,0,0.0,0.0,373688.27,7,3,0,1,0,0,0,,139,138.5
C0905,1972-10-24,PA,717,661,2025-10-05,4,0,20000,9619.52,0.481,42468.7,13,3,1,1,0,0,0,,61,30.0
C0906,1987-07-11,IL,779,737,2025-10-05,3,1,20000,2597.31,0.1299,195442.41,9,2,2,0,0,0,0,,130,78.3
C0907,1980-05-21,TX,538,571,2025-10-05,3,2,5000,2371.54,0.4743,209720.18,11,3,0,0,0,0,0,,81,63.3
C0908,1980-09-20,WI,681,522,2025-10-05,4,0,0,0.0,0.0,325205.95,18,3,0,0,0,0,0,,67,39.5
C0909,1983-12-01,GA,632,780,2025-10-05,3,0,30000,23034.39,0.7678,196826.7,10,3,0,2,0,0,0,,103,64.3
C0910,1978-09-20,TN,710,654,2025-10-05,2,0,0,0.0,0.0,248130.18,7,3,0,2,0,0,0,,89,77.5
C0911,1977-12-13,GA,588,520,2025-10-05,4,0,20000,9809.67,0.4905,312019.25,13,3,0,0,0,0,0,,189,134.0
C0912,1968-04-16,PA,534,753,2025-10-05,4,0,30000,16457.87,0.5486,383111.61,8,2,1,0,0,0,0,,184,112.2
C0913,1972-04-16,WI,482,539,2025-10-05,4,1,2000,1066.68,0.5333,12826.55,11,2,3,0,0,0,0,,171,106.2
C0914,1969-09-01,VA,567,715,2025-10-05,3,0,11000,7998.0,0.7271,18591.41,9,3,1,1,0,0,0,,117,83.3
C0915,1985-03-13,MO,788,635,2025-10-05,3,0,0,0.0,0.0,206318.17,12,3,1,1,0,0,0,,185,134.3
C0916,1991-06-18,WA,682,524,2025-10-05,3,1,0,0.0,0.0,22971.77,6,3,0,0,0,0,0,,177,121.7
C0917,1995-02-01,MO,549,577,2025-10-05,4,0,25000,8043.74,0.3217,252009.86,7,3,1,0,0,0,0,,167,101.2
C0918,1969-01-09,AZ,488,493,2025-10-05,2,1,0,0.0,0.0,73114.99,6,3,0,1,0,0,0,,147,114.0
C0919,1967-01-26,PA,726,603,2025-10-05,2,0,0,0.0,0.0,29361.66,3,2,1,1,0,0,0,,148,142.0
C0920,1997-05-21,TN,800,524,2025-10-05,3,0,10000,553.5,0.0554,13874.9,7,3,0,0,0,0,0,,104,64.3
C0921,1991-07-23,PA,717,722,2025-10-05,3,0,5000,2955.7,0.5911,410995.17,6,2,1,1,0,0,0,,150,102.3
C0922,1970-11-18,IN,491,565,2025-10-05,3,0,12000,7986.61,0.6656,18257.45,10,3,0,2,0,0,0,,149,85.7
C0923,1974-05-03,GA,707,721,2025-10-05,3,0,10000,1403.59,0.1404,131965.55,11,2,0,1,0,0,0,,113,58.7
C0924,1970-09-07,IL,710,583,2025-10-05,3,0,40000,15007.86,0.3752,300559.24,6,2,0,1,0,0,0,,144,82.0
C0925,1999-06-13,MO,771,506,2025-10-05,2,0,1000,648.02,0.648,215478.89,8,3,0,3,1,1722,0,,129,119.0
C0926,1969-05-23,MI,484,701,2025-10-05,3,0,0,0.0,0.0,490399.93,10,3,0,0,0,0,0,,160,99.7
C0927,1980-01-08,TX,733,498,2025-10-05,3,0,0,0.0,0.0,239674.75,7,2,0,1,1,1248,0,,173,126.0
C0928,1992-02-15,WI,684,742,2025-10-05,4,0,26000,17628.0,0.678,17628.0,13,3,1,2,0,0,0,,189,127.2
C0929,1968-05-22,WA,598,750,2025-10-05,3,1,20000,9107.47,0.4554,45974.59,6,2,0,1,0,0,0,,132,96.0
C0930,1972-01-23,IL,696,763,2025-10-05,3,1,1000,476.53,0.4765,452202.81,11,3,0,3,0,0,0,,111,94.7
C0931,1965-03-16,VA,617,722,2025-10-05,2,0,5000,4858.61,0.9717,5905.89,3,3,0,0,0,0,0,,148,83.5
C0932,1998-09-26,NJ,733,709,2025-10-05,2,0,3000,1978.12,0.6594,1978.12,3,3,2,1,0,0,0,,135,123.5
C0933,1975-06-05,NJ,490,627,2025-10-05,3,0,5000,2082.73,0.4165,14884.45,9,2,0,1,0,0,0,,154,103.7
C0934,1972-01-11,MI,720,704,2025-10-05,4,1,1000,400.98,0.401,388664.86,9,3,2,0,0,0,0,,126,81.5
C0935,1982-09-03,NJ,739,780,2025-10-05,2,1,12000,1515.91,0.1263,1515.91,7,3,1,1,0,0,0,,164,91.0
C0936,2001-11-03,CO,788,547,2025-10-05,3,1,10000,477.7,0.0478,180101.98,7,2,0,3,0,0,0,,158,70.7
C0937,1994-09-12,NY,679,664,2025-10-05,3,1,1000,263.34,0.2633,120001.39,6,2,1,0,0,0,0,,166,96.0
C0938,1996-10-06,VA,562,624,2025-10-05,3,2,0,0.0,0.0,172013.76,5,2,0,0,0,0,0,,138,99.7
C0939,1975-05-25,FL,727,568,2025-10-05,2,0,30000,20019.77,0.6673,29353.29,9,2,0,0,0,0,0,,142,123.0
C0940,2001-11-24,FL,560,531,2025-10-05,2,0,5000,611.09,0.1222,240959.49,8,3,0,1,0,0,0,,145,73.0
C0941,1979-12-17,CA,732,600,2025-10-05,3,1,2000,1554.59,0.7773,117953.85,12,3,0,0,0,0,0,,102,83.3
C0942,1967-01-08,NY,765,489,2025-10-05,4,1,20000,7049.52,0.3525,184171.97,11,2,0,0,0,0,0,,181,114.0
C0943,1995-06-13,IL,613,561,2025-10-05,2,0,2000,442.56,0.2213,296493.72,7,2,0,1,0,0,0,,12,9.5
C0944,1976-01-18,MI,737,512,2025-10-05,4,1,50000,37845.03,0.7569,50116.57,17,3,1,0,0,0,0,,149,107.2
C0945,1979-06-08,MI,700,796,2025-10-05,4,0,20000,6386.14,0.3193,40594.26,7,3,1,0,0,0,0,,162,67.0
C0946,1985-05-27,TX,541,729,2025-10-05,2,1,40000,23307.52,0.5827,23307.52,4,3,1,1,0,0,0,,49,27.5
C0947,2001-06-04,TN,654,503,2025-10-05,2,0,20000,459.78,0.023,112589.36,9,3,1,2,0,0,0,,135,106.0
C0948,1968-03-08,TN,557,505,2025-10-05,4,2,31000,8134.01,0.2624,303944.6,16,3,1,1,0,0,0,,152,110.0
C0949,1967-07-03,MA,714,534,2025-10-05,4,1,30000,26236.81,0.8746,347025.86,14,3,3,0,0,0,0,,183,109.8
C0950,1983-05-11,TX,767,739,2025-10-05,3,0,20000,11224.35,0.5612,11780.94,5,3,0,3,0,0,0,,158,97.7
C0951,2000-08-01,VA,565,585,2025-10-05,3,0,5000,1349.44,0.2699,204030.16,8,3,0,0,0,0,0,,181,162.0
C0952,1977-05-19,GA,560,706,2025-10-05,4,0,20000,15511.63,0.7756,89411.29,5,2,0,0,0,0,0,,185,128.5
C0953,1980-08-12,MO,530,666,2025-10-05,3,0,0,0.0,0.0,511797.19,13,3,0,0,0,0,0,,162,113.7
C0954,1996-04-24,IN,550,583,2025-10-05,2,0,0,0.0,0.0,427352.47,6,2,0,0,0,0,0,,42,31.0
C0955,1980-03-01,MI,692,605,2025-10-05,3,1,0,0.0,0.0,82266.03,7,3,1,1,1,975,0,,162,92.0
C0956,1966-04-18,VA,654,738,2025-10-05,4,0,30000,25344.84,0.8448,50967.47,11,3,0,3,0,0,0,,131,56.2
C0957,1965-06-01,PA,523,670,2025-10-05,2,0,0,0.0,0.0,361046.86,1,3,2,1,0,0,0,,166,155.5
C0958,1984-02-07,TN,664,557,2025-10-05,4,0,0,0.0,0.0,371112.35,11,3,1,1,0,0,0,,149,97.2
C0959,1980-07-16,NY,596,699,2025-10-05,3,0,1000,700.24,0.7002,78800.85,8,2,0,3,0,0,0,,117,78.7
C0960,1974-12-09,TX,689,744,2025-10-05,4,0,30000,25984.39,0.8661,239714.0,11,2,0,1,0,0,0,,91,51.2
C0961,1967-04-28,TN,495,554,2025-10-05,3,0,40000,13349.89,0.3337,13349.89,3,1,1,0,0,0,0,,138,133.3
C0962,1991-12-12,MA,744,523,2025-10-05,2,0,0,0.0,0.0,26168.7,8,2,1,2,0,0,0,,154,129.0
C0963,1970-10-04,TN,641,564,2025-10-05,4,0,20000,13372.76,0.6686,203679.13,12,3,3,0,0,0,0,,141,118.8
C0964,1973-11-27,PA,511,498,2025-10-05,3,0,5000,4237.19,0.8474,346489.61,7,2,1,2,0,0,0,,115,97.7
C0965,1969-10-19,NY,774,746,2025-10-05,4,0,30000,7756.62,0.2586,184674.3,9,3,1,1,0,0,0,,165,150.0
C0966,1992-11-05,OH,694,763,2025-10-05,2,0,0,0.0,0.0,146151.65,5,3,1,0,0,0,0,,166,154.0
C0967,1983-05-28,NC,640,484,2025-10-05,2,0,10000,2245.52,0.2246,106541.07,7,3,1,2,0,0,0,,187,176.0
C0968,1990-12-27,NC,750,686,2025-10-05,3,0,0,0.0,0.0,379286.45,9,3,0,1,0,0,0,,189,143.3
C0969,1985-08-09,OH,585,656,2025-10-05,3,1,10000,5870.36,0.587,378928.46,10,3,0,0,0,0,0,,175,109.0
C0970,1969-04-05,MO,581,523,2025-10-05,3,0,0,0.0,0.0,20841.91,9,3,0,0,0,0,0,,188,151.0
C0971,1971-03-04,WA,755,679,2025-10-05,3,1,11000,9903.44,0.9003,12316.09,7,2,2,0,0,0,0,,181,151.0
C0972,1993-08-11,MI,746,589,2025-10-05,3,0,15000,9242.1,0.6161,17220.01,8,2,1,0,0,0,0,,172,129.7
C0973,1972-09-12,AZ,741,746,2025-10-05,3,1,2000,851.82,0.4259,4703.81,9,3,0,0,0,0,0,,118,83.7
C0974,1993-05-15,NJ,561,494,2025-10-05,4,1,10000,8599.95,0.86,296196.58,17,3,0,3,0,0,0,,188,133.8
C0975,1972-02-06,GA,603,696,2025-10-05,2,0,2000,1594.02,0.797,11314.38,7,3,0,0,0,0,0,,54,38.0
C0976,1967-04-27,NC,510,612,2025-10-05,2,1,1000,634.13,0.6341,18379.45,5,3,1,1,0,0,0,,183,145.0
C0977,1974-02-23,OH,543,543,2025-10-05,2,0,2000,1387.0,0.6935,12526.59,5,3,1,2,0,0,0,,105,57.0
C0978,1987-07-17,NY,632,712,2025-10-05,4,1,35000,29399.36,0.84,127398.11,13,3,2,0,0,0,0,,121,82.2
C0979,1984-05-27,WA,600,659,2025-10-05,2,0,5000,2346.95,0.4694,157534.12,5,2,0,0,0,0,0,,64,60.5
C0980,1966-07-28,MA,625,673,2025-10-05,3,1,13000,4192.08,0.3225,4192.08,13,2,2,0,0,0,0,,160,132.3
C0981,2000-12-18,OH,533,744,2025-10-05,2,0,10000,977.15,0.0977,102639.81,5,2,2,1,0,0,0,,72,58.5
C0982,1971-08-04,IL,664,530,2025-10-05,3,0,50000,21025.78,0.4205,37961.68,7,3,1,0,0,0,0,,145,91.3
C0983,1972-01-02,OH,697,521,2025-10-05,2,0,0,0.0,0.0,39040.24,3,2,1,2,0,0,0,,134,124.0
C0984,1973-04-27,PA,511,546,2025-10-05,3,0,10000,2057.91,0.2058,83592.6,11,2,0,0,0,0,0,,30,24.0
C0985,1988-11-21,TX,589,519,2025-10-05,2,1,10000,4619.78,0.462,4885.55,5,2,0,0,0,0,0,,159,156.0
C0986,2002-10-09,TX,749,781,2025-10-05,4,0,5000,2782.07,0.5564,190261.84,13,3,2,1,0,0,0,,163,79.2
C0987,1966-02-07,MA,615,696,2025-10-05,4,2,35000,33155.05,0.9473,539949.03,12,3,0,1,0,0,0,,178,100.8
C0988,1973-02-28,NC,730,563,2025-10-05,2,0,10000,2369.91,0.237,9429.32,3,2,2,1,0,0,0,,161,131.5
C0989,1972-01-15,NY,738,728,2025-10-05,3,1,6000,2299.58,0.3833,15014.48,11,3,2,1,0,0,0,,136,61.3
C0990,1975-10-14,PA,546,588,2025-10-05,4,0,20000,17947.18,0.8974,322282.54,14,3,0,0,0,0,0,,170,103.5
C0991,1996-01-13,MI,722,560,2025-10-05,2,0,30000,12085.11,0.4028,14431.94,6,3,2,1,0,0,0,,75,53.0
C0992,1976-06-07,WA,540,536,2025-10-05,3,0,30000,21773.56,0.7258,53363.85,6,3,1,2,0,0,0,,179,73.3
C0993,1982-05-15,IL,669,500,2025-10-05,2,0,30000,4828.51,0.161,16351.22,6,3,1,1,1,1735,0,,27,17.5
C0994,1967-10-20,WI,540,636,2025-10-05,3,0,30000,24748.41,0.8249,284687.01,4,2,0,1,0,0,0,,121,69.0
C0995,1980-11-10,CO,635,728,2025-10-05,3,2,0,0.0,0.0,404999.52,9,3,0,0,0,0,0,,179,93.0
C0996,1991-09-16,NY,553,781,2025-10-05,4,1,1000,592.58,0.5926,72118.97,12,3,0,1,0,0,0,,183,103.2
C0997,1970-05-13,IL,504,625,2025-10-05,4,0,0,0.0,0.0,392006.01,9,3,1,0,0,0,0,,78,49.0
C0998,1991-04-21,TN,573,481,2025-10-05,2,1,20000,3921.35,0.1961,3921.35,6,3,0,1,0,0,0,,128,119.0
C0999,1980-11-26,IN,760,514,2025-10-05,4,2,0,0.0,0.0,24100.82,13,3,1,1,0,0,0,,179,130.8
C1000,1966-07-26,VA,693,773,2025-10-05,4,2,30000,6739.13,0.2246,59645.98,11,3,0,1,0,0,0,,155,94.2
C1001,1995-09-26,CO,769,652,2025-10-05,2,1,20000,17631.52,0.8816,296765.19,6,3,0,0,0,0,0,,143,72.0
C1002,1987-10-17,NC,723,550,2025-10-05,3,1,0,0.0,0.0,205167.87,7,3,1,1,0,0,0,,110,53.3
C1003,1989-05-06,CA,710,556,2025-10-05,4,0,5000,3334.75,0.667,307466.82,15,3,1,0,0,0,0,,186,103.0
C1004,1985-10-08,CA,525,678,2025-10-05,3,0,10000,6478.85,0.6479,331035.5,9,3,2,1,1,1016,0,,101,52.0
C1005,1982-01-26,CO,682,756,2025-10-05,2,0,30000,4974.46,0.1658,11567.96,4,3,0,0,0,0,0,,149,109.0
C1006,1998-06-25,MO,706,525,2025-10-05,2,0,20000,11851.09,0.5926,68989.83,7,3,0,2,0,0,0,,184,107.5
C1007,1979-03-04,OH,492,767,2025-10-05,3,0,22000,11772.09,0.5351,13430.28,8,3,1,0,0,0,0,,169,71.7
C1008,1980-05-18,NY,766,578,2025-10-05,4,1,5000,1932.92,0.3866,299727.85,10,3,1,1,0,0,0,,70,51.0
C1009,1979-10-28,PA,771,723,2025-10-05,4,0,0,0.0,0.0,191810.7,10,3,0,3,0,0,0,,185,124.2
C1010,1987-03-06,OH,541,489,2025-10-05,3,0,10000,5573.36,0.5573,478569.43,9,3,0,0,0,0,0,,144,82.0
C1011,2002-06-26,VA,585,776,2025-10-05,3,1,0,0.0,0.0,229985.56,15,3,0,3,0,0,0,,185,158.0
C1012,2002-01-23,VA,523,685,2025-10-05,3,0,2000,543.73,0.2719,294563.69,10,3,1,2,0,0,0,,176,85.3
C1013,2001-10-05,MO,731,654,2025-10-05,4,0,47000,27157.28,0.5778,27157.28,10,3,0,3,0,0,0,,131,95.5
C1014,1977-08-18,GA,572,492,2025-10-05,4,0,20000,1561.36,0.0781,171039.44,12,3,0,0,0,0,1,2022-02-14,58,44.5
C1015,1976-08-02,TX,675,526,2025-10-05,2,1,5000,3781.49,0.7563,18815.49,6,3,0,1,0,0,0,,106,58.0
C1016,1968-04-20,OH,530,626,2025-10-05,3,0,50000,18580.31,0.3716,26766.44,7,3,0,0,0,0,0,,131,58.0
C1017,1966-09-16,CA,573,525,2025-10-05,3,0,0,0.0,0.0,183583.24,4,2,1,0,0,0,0,,166,108.3
C1018,1986-10-07,IL,637,566,2025-10-05,4,0,2000,451.37,0.2257,83993.16,9,3,2,1,0,0,0,,167,124.2
C1019,1986-12-06,NC,794,572,2025-10-05,3,0,20000,17524.62,0.8762,109051.81,10,3,0,0,0,0,0,,181,162.0
C1020,1968-01-05,MO,509,679,2025-10-05,3,0,12000,5993.33,0.4994,5993.33,11,3,2,0,0,0,0,,175,108.0
C1021,1974-02-28,TN,643,691,2025-10-05,2,0,30000,7553.87,0.2518,7553.87,9,3,0,2,0,0,0,,147,75.5
C1022,1988-02-12,PA,612,541,2025-10-05,2,0,0,0.0,0.0,608412.62,7,3,0,1,0,0,0,,177,143.0
C1023,2002-02-11,GA,583,785,2025-10-05,2,0,10000,7263.88,0.7264,14609.83,8,3,0,0,0,0,0,,87,72.0
C1024,1985-03-06,MI,732,538,2025-10-05,2,0,2000,464.97,0.2325,898.9,4,2,0,0,0,0,0,,147,126.0
C1025,1996-11-11,WA,511,717,2025-10-05,2,0,20000,6545.62,0.3273,15747.74,4,2,0,0,0,0,0,,81,65.5
